major_data,withdrawal,is_double_major,major_field_IT (컴퓨터 공학 포함),"major_field_IT (컴퓨터 공학 포함), 경영학","major_field_IT (컴퓨터 공학 포함), 경제통상학","major_field_IT (컴퓨터 공학 포함), 공학 (컴퓨터 공학 제외)","major_field_IT (컴퓨터 공학 포함), 사회과학","major_field_IT (컴퓨터 공학 포함), 인문학","major_field_IT (컴퓨터 공학 포함), 자연과학",major_field_경영학,"major_field_경영학, 사회과학","major_field_경영학, 인문학",major_field_경제통상학,"major_field_경제통상학, 사회과학","major_field_경제통상학, 인문학",major_field_공학 (컴퓨터 공학 제외),"major_field_공학 (컴퓨터 공학 제외), 자연과학",major_field_기타,major_field_사회과학,"major_field_사회과학, 인문학",major_field_인문학,major_field_자연과학,"major_field_자연과학, 사회과학",job_대학생,job_대학원생,job_직장인,job_취준생,sentiment_score,except_job_개발/AI/R&D,except_job_경영/회계,except_job_공공기관,except_job_금융,except_job_기타,except_job_기획/전략,except_job_마케팅,except_job_물류/무역,except_job_바이오,except_job_없음,except_job_영업,except_job_인사/HR,except_job_제조/생산,career_group_계획없음,career_group_기타,career_group_대학원,career_group_취업,group_네. 오프라인으로 참여하고 싶어요,group_네. 온라인으로 참여하고 싶어요,group_아니요. 개인적으로 학회 활동을 하고 싶어요,semester_대학교 이수학기 4학기 이하,semester_대학교 이수학기 5학기 이상,project_개인,project_팀,time_0~4시간,time_4~8시간,time_8시간 초과,incumbent_level_시니어 (10년차 ~),incumbent_level_주니어 (0~3년차),lecture_기타,lecture_산업 트렌드 (예시: 챗 GPT로 인한 직무 변화),lecture_직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),lecture_커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),whyBDA_기타,whyBDA_현직자 강의,whyBDA_혜택 목적,whyBDA_혼자 어려움/기수 추천,gain_기타,gain_데이터 분석 역량,gain_인적 네트워크,job_경영/인사,job_금융,job_기타,job_데이터/AI,job_마케팅/기획,job_미정,job_엔지니어/개발,interested_company_bool,expected_domain_bool,lecture_type_오프라인,"lecture_type_온,오프라인 동시",lecture_type_온라인,major_type_고졸,major_type_기타,re_registration_아니요,re_registration_예
False,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.992358148097992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False,False,True,False,True,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,1,1,False,False,False,False,True,True,False
False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,1,1,False,True,True,False,True,True,False
True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,-0.8479998236300579,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,1,1,False,False,True,False,True,True,False
False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.992358148097992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,1,1,False,True,False,False,True,True,False
False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.8169376224815013,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,1,1,False,True,False,False,True,True,False
False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0.9382619958751154,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,1,1,True,True,False,False,True,True,False
False,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.5165305476463901,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,False,True,False,False,True,True,False
True,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0.992358148097992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,1,1,False,True,False,False,True,True,False
False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.8643710163491471,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,True,True,False,False,False,True,True,False,False,False,1,1,False,True,True,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,1,1,True,True,False,False,True,True,False
False,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9355653445642663,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,False,True,False,False,True,False,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,1,1,False,True,False,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1,1,False,False,False,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,0.7910996466775916,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1,0,False,True,True,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9129151935133695,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0,False,True,False,False,True,False,False
True,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.7544718598547706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,1,1,False,True,False,False,False,False,False
False,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1,1,False,True,False,False,True,True,False
False,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.911051157238365,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,True,True,False,True,True,True
True,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9431573497114912,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,1,False,True,False,False,True,True,False
False,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.9971988201141356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,1,False,False,False,False,True,True,False
